# Here you find just the coordinates of the particles.
# Look into hetero_SimAgg.dat for general simulation data an aggregate data

# Date:	 2025-04-04 13:12
# ID	AGG	Type	ID_i_Agg	r (m),x (m),y (m),z (m)
1	0	2	0	7.866284870439547889e-10	5.085346790820041125e-08	-2.530505805870049422e-08	8.256390598984225566e-09
2	0	2	1	1.230069344588255703e-09	5.115157459616403306e-08	-2.430396465741959496e-08	9.983860643868257042e-09
3	0	2	2	1.359473374933333276e-09	5.100170259700972573e-08	-2.740367817481473766e-08	8.692927943191138738e-09
4	0	2	3	1.015877911612139866e-09	4.922747777334093976e-08	-2.312224214649285722e-08	1.012067431880058333e-08
5	0	2	4	1.443330185789189154e-09	4.754940683661768607e-08	-2.437672124849348754e-08	1.144568105046202219e-08
6	0	2	5	1.101299196000318969e-09	5.217772112385250854e-08	-2.865551290567501541e-08	1.047247798107871787e-08
7	0	2	6	1.619211860549188006e-09	5.066504908472890072e-08	-2.090610902682652976e-08	1.001944172170895525e-08
8	0	2	7	9.170584777308791638e-10	5.199766227786166568e-08	-2.183536846323933917e-08	8.064041160983449090e-09
9	0	2	8	1.865720979632818525e-09	5.134100221982479984e-08	-1.980644923088336031e-08	6.271935892881556712e-09
10	0	2	9	1.227171430842522717e-09	5.385865885389770219e-08	-2.118579002718099725e-08	5.085480928030169777e-09
11	0	2	10	1.846090346600863286e-09	5.063168087141484053e-08	-2.216450215958003485e-08	3.478800674501543268e-09
12	0	2	11	1.251898678173468267e-09	4.837397479687909932e-08	-1.881781540124156919e-08	6.438835673793957364e-09
13	0	2	12	2.308758871470518193e-09	5.372460257608757371e-08	-1.911765976611332557e-08	2.210949814993921261e-09
14	0	2	13	2.541067923235734135e-09	4.779446403707487698e-08	-1.888874348794005464e-08	2.629001516777067417e-09
15	0	1	14	1.818398447761413070e-09	5.669735213168500395e-08	-2.837759212428011182e-08	8.671085286225425554e-09
16	0	1	15	1.016927678356543008e-09	5.419599205806967560e-08	-2.896123619754659512e-08	9.878445136008514199e-09
17	0	1	16	1.135938504051656419e-09	5.601190254552787127e-08	-2.566132906503913992e-08	7.716402669805653142e-09
18	0	1	17	1.291513477132919425e-09	5.305036225120042343e-08	-2.924106923663939528e-08	7.869874843000127306e-09
19	0	1	18	1.162362175800209330e-09	5.708968770523685239e-08	-2.467814267058503574e-08	9.512217674778089507e-09
20	0	1	19	1.965102181374095434e-09	5.948318504350301006e-08	-2.641614148009684022e-08	1.055933029400133900e-08
21	0	1	20	1.694992850439703400e-09	5.485874561965039019e-08	-2.342254188268492793e-08	1.079436311795869380e-08
22	0	2	21	7.225521583527830902e-10	4.782642572210079619e-08	-2.127079130720325454e-08	1.159389000575900307e-11
23	0	2	22	1.403596818048916777e-09	4.860795541337225794e-08	-2.174968101956258700e-08	-1.909195269262054604e-09
24	0	2	23	8.947832527168400709e-10	4.837494591059848224e-08	-2.203907139335870180e-08	1.338480578352032480e-09
25	0	2	24	2.028096512003673415e-09	5.168910371466179170e-08	-2.325175635821183845e-08	-1.425182788642994338e-09
26	0	2	25	9.980528332859334943e-10	5.332673386810354290e-08	-2.507868923776533714e-08	-3.208331645276752311e-09
27	0	2	26	1.016246999895009228e-09	4.703242391498034844e-08	-2.318684984956547910e-08	5.929988270518818494e-10
28	0	2	27	1.000133616128908610e-09	4.688878273159356701e-08	-2.006592687397980697e-08	-1.709126498442382502e-09
29	0	1	28	1.183911085774917556e-09	5.780634672797756900e-08	-3.334834035860611319e-08	9.329123506847674099e-09
30	0	1	29	1.270680161816192380e-09	5.883860880860506994e-08	-3.157214327660769038e-08	7.981298155790100882e-09
31	0	1	30	1.504760770119958146e-09	5.954481299756765037e-08	-3.339309590577020262e-08	5.971568925799534537e-09
32	0	1	31	8.478611787234696395e-10	5.908916394945823217e-08	-2.960629704876005968e-08	8.740261632015835213e-09
33	0	1	32	1.374190740572397378e-09	5.820354036794306733e-08	-3.263907875696464215e-08	3.534143285901268710e-09
34	0	1	33	5.477416841265471854e-10	6.044786201170037254e-08	-2.927757430429966577e-08	8.726467767479895570e-09
35	0	2	34	8.345075506942028408e-10	4.867226225815744251e-08	-1.455976725035716875e-08	5.855088440341482875e-09
36	0	2	35	1.288880097045423173e-09	4.751912605043591246e-08	-1.573192503578787401e-08	7.201981225253945233e-09
37	0	2	36	1.772126811818198839e-09	4.969259284532459693e-08	-1.463928826128477478e-08	9.109544911891324185e-09
38	0	2	37	1.107331248599048581e-09	4.991214050524718777e-08	-1.583905896730822014e-08	5.072520405482267204e-09
39	0	2	38	1.584007270189538957e-09	4.677763412293977100e-08	-1.312451191831135345e-08	5.394761129532565157e-09
40	0	2	39	1.183590920230691375e-09	4.911915080864311731e-08	-1.538548873297167769e-08	2.957491483102701400e-09
41	0	2	40	1.126727407969443999e-09	5.281625883957142487e-08	-2.233130064370171841e-08	-6.998385438326267671e-09
42	0	2	41	9.567145007110664629e-10	5.272017262810885819e-08	-2.272289722936270950e-08	-4.952209604724572846e-09
43	0	2	42	1.362859063924050462e-09	5.237038181723010371e-08	-2.014138402348859567e-08	-8.120299816953407978e-09
44	0	2	43	1.211511690218483389e-09	5.421963344339882896e-08	-2.405505788642253460e-08	-5.798957796214317891e-09
45	0	2	44	1.849609324004142141e-09	5.117686866343483020e-08	-2.507583625415658647e-08	-5.080222972370215171e-09
46	0	2	45	1.419859576037397155e-09	5.622640062151387784e-08	-2.350417416845527131e-08	-7.451315818039047033e-09
47	0	1	46	6.880977901018393860e-10	4.379262836848079342e-08	-1.609664908435077592e-08	1.411717739293395359e-10
